index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
66	Self	S200131	0.6666666666666666	1	2	1	2	0.2	1216.6666691	1433.3333362	1783.3333369	1500.000003	Minor	Good_deeds	19	You have taken months off to volunteer	C2_33	0.55	Easy	I1_33	33	Some owl species hunt fish	0.0555555555555556	Yes	RIGHT	1561.7001000000528	RIGHT	831.0679999999593	RIGHT	2920.287900000062	RIGHT	2615.6544000000395	10.2	0.2	Probable_Truth	RIGHT	LEFT	2	1133.529199999998	0	2020-01-31 11:26:20.128092
116	Computer	S200131	0.6666666666666666	1	2	2	1	0.2	1216.6666691	1000.000002	1933.3333372	1783.3333369	Major	Good_deeds	14	You have been donating all your excess food to a food bank	C2_36	0.95	Easy	I1_47	31	There are 7 days in a week	0.888888888888889	No	LEFT	2403.8848000000144	LEFT	1264.5043999999643	LEFT	2766.9740999999703	RIGHT	2186.1251000000266	10.2	0.2	Probable_Lie	LEFT	RIGHT	2	622.1515227057527	1	2020-01-31 11:26:47.872745
35	Self	S200131	0.8333333333333334	1	2	1	2	0.1	1216.6666691	1216.6666691	2216.6666711000003	2350.0000047	Minor	Good_deeds	59	You have been physically hurt to protect others	C1_30	0.45	Easy	I1_19	58	Statute of Liberty is in New York	0.0	Yes	RIGHT	1030.8641999999963	RIGHT	768.0460999999923	RIGHT	3122.856699999943	RIGHT	3023.5786999999164	10.3	0.1	Probable_Truth	LEFT	LEFT	1	1409.0941999999131	2	2020-01-31 11:27:16.798805
60	Self	S200131	0.5	2	1	2	1	0.4	1433.3333362	1000.000002	2500.000005	2500.000005	Major	Wrong_doings	23	You have taken part in violent demonstration	C1_43	1.0	Easy	I1_42	16	Airbags in cars are filled with sodium azide	0.666666666666667	Yes	LEFT	1552.835499999901	LEFT	2738.888299999985	LEFT	2576.7468000000235	LEFT	4166.022400000088	10.3	0.4	Probable_Lie	LEFT	LEFT	6	1647.4898000000169	3	2020-01-31 11:27:49.487965
98	Computer	S200131	0.5	1	2	1	2	0.4	1350.0000027	1433.3333362	2066.6666708	1783.3333369	Major	Wrong_doings	11	You have bribed someone to improve a grade	C2_13	0.95	Hard	I1_3	25	It is snowing outside now	0.666666666666667	Yes	RIGHT	1819.202399999995	LEFT	759.7697999999582	LEFT	3537.0811999999887	RIGHT	3575.676999999928	10.3	0.4	Probable_Truth	RIGHT	LEFT	2	820.2707494197609	4	2020-01-31 11:28:19.200574
41	Self	S200131	0.8333333333333334	2	1	1	2	0.5	1150.0000023	1350.0000027	1650.0000033	1500.000003	Major	Good_deeds	46	You have told someone's secret to others	C2_53	1.0	Easy	I1_9	26	There are 10 continents in the World	0.611111111111111	No	RIGHT	890.2143000000251	RIGHT	1120.6033000000843	RIGHT	3095.05989999991	LEFT	3752.188799999999	10.8	0.5	Probable_Truth	LEFT	LEFT	1	990.8056000000444	5	2020-01-31 11:28:47.264015
20	Self	S200131	0.6666666666666666	1	2	2	1	0.7	1150.0000023	1500.000003	1500.000003	2350.0000047	Major	Good_deeds	14	You have been donating all your excess food to a food bank	C2_36	0.95	Easy	I1_47	31	There are 7 days in a week	0.888888888888889	No	RIGHT	1061.1785000000964	RIGHT	632.4903000000859	LEFT	3399.052100000062	RIGHT	1698.4014000000798	11.499999999999998	0.7	Probable_Truth	RIGHT	RIGHT	6	1206.8259000000126	6	2020-01-31 11:29:14.335842
6	Self	S200131	0.5	1	2	2	1	0.7	1216.6666691	1066.6666688	1650.0000033	1933.3333372	Minor	Wrong_doings	7	You have complimented others for good work	C2_48	0.0	Hard	I1_50	59	The current century is 21st	0.0555555555555556	Yes	LEFT	1648.95869999998	RIGHT	2720.121999999946	RIGHT	2159.368200000017	RIGHT	2734.218300000066	10.8	0.7	Probable_Lie	LEFT	LEFT	6	1402.801400000044	7	2020-01-31 11:29:43.441058
34	Self	S200131	0.8333333333333334	1	2	1	2	0.2	1350.0000027	1066.6666688	2350.0000047	1783.3333369	Minor	Good_deeds	35	You have gossiped about your best friend	C1_59	1.0	Easy	I1_13	19	February has 30 days	0.944444444444444	No	LEFT	3042.807300000049	RIGHT	2120.4347000000325	LEFT	4298.97660000006	RIGHT	2567.4533999999767	10.6	0.2	Probable_Lie	RIGHT	LEFT	4	54.6666999999843	8	2020-01-31 11:30:14.647861
119	Computer	S200131	0.6666666666666666	1	2	2	1	0.1	1350.0000027	1216.6666691	2500.000005	1500.000003	Minor	Wrong_doings	36	You have switched off appliances when not in use	C2_56	0.9	Hard	I2_60	47	Marijuana is legal in Singapore	1.0	Yes	LEFT	1716.9453000000203	LEFT	2664.913899999988	RIGHT	1903.4914999999728	LEFT	2222.5947000000588	10.6	0.1	Probable_Lie	LEFT	RIGHT	1	967.9500518851144	9	2020-01-31 11:30:43.255808
