index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
133	Computer	S201222	0.8333333333333334	1	2	2	1	0.3	1433.3333362	1500.000003	1650.0000033	1933.3333372	Major	Good_deeds	31	You have cursed at your loved ones	C2_25	0.7	Hard	I2_58	29	Christmas Day is in March	0.777777777777778	Yes	RIGHT	624.8488999999608	LEFT	361.2990999999965	LEFT	1438.4641999999983	LEFT	1702.84079999999	10.0	0.3	Probable_Truth	LEFT	LEFT	1	620.2101105194388	0	2020-12-22 14:33:51.596423
69	Self	S201222	0.6666666666666666	1	2	2	1	0.4	1283.3333359	1150.0000023	2216.6666711000003	2500.000005	Minor	Good_deeds	45	You have drunk alcohol when you were underage	C2_53	0.05	Easy	I2_1	1	Some owl species hunt fish	0.888888888888889	Yes	RIGHT	566.6628000000173	RIGHT	319.98029999999744	RIGHT	2485.0283000000672	LEFT	2184.6798000000263	10.4	0.4	Probable_Truth	RIGHT	RIGHT	3	1837.9127000000608	1	2020-12-22 14:34:18.725915
1	Self	S201222	0.5	1	2	1	2	0.5	1000.000002	1500.000003	1650.0000033	1783.3333369	Minor	Good_deeds	36	You have given up your seat in the MRT	C2_54	0.85	Easy	I1_14	39	Red is a color	1.0	No	RIGHT	400.1346000000012	RIGHT	271.9227000000046	RIGHT	711.3299999999754	RIGHT	1306.609700000081	10.9	0.5	Probable_Truth	LEFT	RIGHT	4	1369.6267000000262	2	2020-12-22 14:34:41.293440
77	Self	S201222	0.6666666666666666	2	1	2	1	0.4	1350.0000027	1350.0000027	2216.6666711000003	1933.3333372	Minor	Wrong_doings	57	You have cheated on a test	C2_11	1.0	Easy	I1_13	51	The first Olympic Games was held in the 5th century B.C	0.0	Yes	RIGHT	496.50470000005953	RIGHT	630.2773000001025	RIGHT	2442.8364999999985	LEFT	1016.5186000000404	11.3	0.4	Probable_Truth	LEFT	LEFT	1	826.1082000000215	3	2020-12-22 14:35:06.133764
105	Computer	S201222	0.5	2	1	1	2	0.4	1433.3333362	1000.000002	1783.3333369	2350.0000047	Major	Wrong_doings	28	You have violated a traffic law	C1_49	0.0	Easy	I2_42	58	It sometimes snows in Singapore	0.0555555555555556	Yes	RIGHT	344.20479999994313	LEFT	554.7705999999835	LEFT	767.8472000000056	LEFT	917.183399999999	11.3	0.4	Probable_Truth	LEFT	RIGHT	4	680.4386585937488	4	2020-12-22 14:35:28.532520
6	Self	S201222	0.5	1	2	2	1	0.7	1066.6666688	1000.000002	2500.000005	2216.6666711000003	Major	Wrong_doings	60	You have stopped using products tested on animals	C2_23	0.1	Easy	I2_39	6	It is snowing outside now	0.0	Yes	RIGHT	390.0462000000289	RIGHT	272.1950000000106	LEFT	1144.267300000024	RIGHT	1935.3351999999404	12.0	0.7	Probable_Truth	LEFT	RIGHT	4	1518.1533000001082	5	2020-12-22 14:35:53.148698
61	Self	S201222	0.5	2	1	2	1	0.2	1000.000002	1216.6666691	2350.0000047	1933.3333372	Major	Wrong_doings	37	You have held the door open for a stranger	C1_39	0.0	Easy	I2_31	45	Feijoa is a type of grape	0.0	No	LEFT	345.0334000000339	RIGHT	612.0573000000604	RIGHT	1468.212499999936	RIGHT	960.1810999999998	11.8	0.2	Probable_Lie	RIGHT	RIGHT	3	969.1398999999592	6	2020-12-22 14:36:16.573906
139	Computer	S201222	0.8333333333333334	2	1	1	2	0.4	1216.6666691	1150.0000023	1500.000003	1500.000003	Major	Good_deeds	2	You have made someone cry	C2_10	0.15	Easy	I2_43	2	Algeria is Africa's second largest country	0.0	Yes	RIGHT	337.0261000000028	LEFT	504.6705000000884	RIGHT	1375.399600000037	LEFT	1125.9317999999894	11.8	0.4	Probable_Truth	RIGHT	RIGHT	3	864.071278277699	7	2020-12-22 14:36:38.716103
137	Computer	S201222	0.8333333333333334	2	1	1	2	0.7	1066.6666688	1500.000003	1783.3333369	2350.0000047	Major	Wrong_doings	29	You have bought cocaine	C1_38	1.0	Easy	I2_28	53	Singapore is a poor country	0.0555555555555556	Yes	LEFT	288.8232000000244	LEFT	646.9905000000153	LEFT	784.7878000000037	LEFT	1004.9001999999518	11.8	0.7	Probable_Lie	LEFT	RIGHT	1	667.6546576645228	8	2020-12-22 14:37:01.374092
132	Computer	S201222	0.8333333333333334	1	2	2	1	0.7	1066.6666688	1000.000002	1500.000003	1783.3333369	Minor	Wrong_doings	25	You have let a homeless man into your house	C2_31	0.05	Easy	I2_33	24	Fishes can swim in water	0.0	No	LEFT	588.7054999999464	LEFT	240.28809999992973	RIGHT	1371.7033000000356	RIGHT	1335.703599999988	11.8	0.7	Probable_Lie	RIGHT	LEFT	6	545.8501337482792	9	2020-12-22 14:37:23.380258
124	Computer	S201222	0.6666666666666666	2	1	2	1	0.6	1350.0000027	1433.3333362	1783.3333369	2350.0000047	Minor	Wrong_doings	7	You have engaged in money laundering	C2_6	0.0	Easy	I1_26	46	Singapore ranked 8th in World's smallest countries	0.0	No	RIGHT	376.5816999999743	LEFT	489.5653999999468	RIGHT	2275.092100000052	LEFT	846.9818999999461	11.8	0.6	Probable_Truth	RIGHT	LEFT	2	560.3378266422492	10	2020-12-22 14:37:47.421689
121	Computer	S201222	0.6666666666666666	2	1	1	2	0.1	1433.3333362	1283.3333359	1650.0000033	1650.0000033	Major	Good_deeds	16	You have been arrested	C2_50	0.65	Easy	I1_10	40	Saturn's rings are between 30 and 300 feet thick	0.944444444444444	Yes	LEFT	263.0062000000635	LEFT	390.0613999999223	RIGHT	1672.478299999966	LEFT	792.816900000048	11.8	0.1	Probable_Lie	RIGHT	LEFT	4	899.6415035783193	11	2020-12-22 14:38:10.020277
125	Computer	S201222	0.6666666666666666	2	1	2	1	0.3	1500.000003	1216.6666691	2350.0000047	2500.000005	Minor	Good_deeds	47	You have helped others to pick up their belongings	C1_16	0.0	Hard	I2_54	46	Mageirocophobia is a fear of deathly disease	0.833333333333333	Yes	RIGHT	263.7585999999601	LEFT	407.24039999997785	RIGHT	2199.8676999999134	RIGHT	1335.5771999999888	11.8	0.3	Probable_Truth	LEFT	RIGHT	5	748.5004763876243	12	2020-12-22 14:38:35.108279
10	Self	S201222	0.5	2	1	1	2	0.4	1216.6666691	1000.000002	2350.0000047	1933.3333372	Major	Good_deeds	13	You have stopped using plastics completely	C2_3	0.65	Easy	I1_58	25	It takes 112 years to build the Pisa Tower	0.0	Yes	LEFT	1040.1061999999683	LEFT	653.1797999999753	RIGHT	1071.5476999999964	RIGHT	1188.8207000000648	11.8	0.4	Probable_Lie	LEFT	RIGHT	3	1200.880100000063	13	2020-12-22 14:38:59.333072
11	Self	S201222	0.5	2	1	1	2	0.7	1000.000002	1150.0000023	1783.3333369	2500.000005	Minor	Good_deeds	58	You have deceived a loved one	C1_17	0.0	Hard	I2_23	23	A square has 3 corners	0.666666666666667	No	RIGHT	311.6802000000689	RIGHT	633.1293000000642	LEFT	832.3526000000356	LEFT	1238.1998999999269	12.5	0.7	Probable_Truth	RIGHT	LEFT	3	1245.4225999999835	14	2020-12-22 14:39:22.596572
52	Self	S201222	0.5	1	2	2	1	0.5	1000.000002	1066.6666688	1650.0000033	2216.6666711000003	Major	Good_deeds	44	You have queued to enter the MRT train	C2_60	0.05	Easy	I1_33	24	The current century is 21st	0.0	No	LEFT	750.4497999999558	RIGHT	415.7818999999563	RIGHT	1376.7208000000437	RIGHT	1055.1180999999588	12.0	0.5	Probable_Lie	RIGHT	LEFT	6	1254.346499999997	15	2020-12-22 14:39:45.956301
135	Computer	S201222	0.8333333333333334	1	2	2	1	0.5	1283.3333359	1150.0000023	2500.000005	2066.6666708	Major	Wrong_doings	46	You have eaten something in the MRT train	C1_36	1.0	Easy	I1_52	5	The hyoid bone is the only jointless bone	0.0	Yes	LEFT	958.643400000028	LEFT	384.6621000000141	RIGHT	1677.9542000000447	LEFT	903.8491999999678	12.0	0.5	Probable_Lie	RIGHT	LEFT	3	569.1311086002071	16	2020-12-22 14:40:10.020786
62	Self	S201222	0.5	2	1	2	1	0.6	1283.3333359	1433.3333362	1933.3333372	1783.3333369	Major	Wrong_doings	42	You have done something against your values	C1_1	0.9	Easy	I2_45	2	The Eiffel Tower is in Paris	0.888888888888889	Yes	RIGHT	272.1877000000177	RIGHT	788.8444000000163	RIGHT	1890.2001000000157	LEFT	984.1887000000042	12.6	0.6	Probable_Truth	LEFT	RIGHT	6	1451.783999999975	17	2020-12-22 14:40:34.414026
29	Self	S201222	0.6666666666666666	2	1	2	1	0.8	1433.3333362	1433.3333362	2216.6666711000003	1500.000003	Minor	Good_deeds	47	You have helped others to pick up their belongings	C1_16	0.0	Hard	I2_54	46	Mageirocophobia is a fear of deathly disease	0.833333333333333	Yes	RIGHT	319.31440000005296	RIGHT	575.6516999999803	RIGHT	1324.527900000021	RIGHT	720.0834000000214	13.4	0.8	Probable_Truth	RIGHT	RIGHT	4	878.1950000000052	18	2020-12-22 14:40:57.388481
26	Self	S201222	0.6666666666666666	2	1	1	2	0.2	1000.000002	1283.3333359	1650.0000033	2350.0000047	Major	Good_deeds	37	You have cursed at others	C1_6	0.95	Hard	I2_8	21	Marijuana is legal in Singapore	0.0	No	LEFT	304.7265000000152	RIGHT	646.8364999999494	LEFT	872.3158999999896	LEFT	1963.853599999993	13.2	0.2	Probable_Lie	RIGHT	RIGHT	1	749.7889999999643	19	2020-12-22 14:41:20.780960
25	Self	S201222	0.6666666666666666	2	1	1	2	0.7	1350.0000027	1216.6666691	1783.3333369	2216.6666711000003	Major	Good_deeds	16	You have been arrested	C2_50	0.65	Easy	I1_10	40	Saturn's rings are between 30 and 300 feet thick	0.944444444444444	Yes	RIGHT	288.6409000000185	RIGHT	481.27329999988433	RIGHT	902.9367000000548	LEFT	1015.3235000000222	13.9	0.7	Probable_Lie	LEFT	LEFT	4	810.6231000000435	20	2020-12-22 14:41:43.421913
74	Self	S201222	0.6666666666666666	2	1	1	2	0.1	1150.0000023	1150.0000023	1650.0000033	1783.3333369	Major	Wrong_doings	1	You have donated a pay cheque to charity	C1_4	1.0	Easy	I1_38	53	February has 30 days	0.611111111111111	No	RIGHT	288.44660000004296	RIGHT	655.9537000000546	LEFT	896.2913000000299	RIGHT	1337.3977000001105	14.0	0.1	Probable_Truth	RIGHT	RIGHT	3	781.0137999999824	21	2020-12-22 14:42:05.684663
91	Self	S201222	0.8333333333333334	2	1	1	2	0.4	1216.6666691	1000.000002	1933.3333372	1783.3333369	Minor	Wrong_doings	17	You have said sorry when you were rude	C2_29	1.0	Easy	I2_13	36	A dog has four legs	0.888888888888889	Yes	RIGHT	318.8810999999987	RIGHT	460.66029999997227	RIGHT	840.0108000000728	RIGHT	1547.248800000034	14.4	0.4	Probable_Truth	LEFT	LEFT	1	944.6568999999272	22	2020-12-22 14:42:28.301139
3	Self	S201222	0.5	1	2	1	2	0.6	1500.000003	1433.3333362	2066.6666708	1650.0000033	Minor	Wrong_doings	27	You have engaged in underage smoking	C1_50	0.0	Hard	I2_6	3	It takes 500 days to travel from Earth to Mars	0.611111111111111	No	LEFT	1261.1899999999423	RIGHT	287.4409999999443	RIGHT	1166.9844999998986	LEFT	1353.715799999918	13.8	0.6	Probable_Lie	LEFT	RIGHT	3	1252.051000000165	23	2020-12-22 14:42:52.844716
36	Self	S201222	0.8333333333333334	1	2	2	1	0.7	1216.6666691	1066.6666688	1650.0000033	1783.3333369	Minor	Wrong_doings	25	You have let a homeless man into your house	C2_31	0.05	Easy	I2_33	24	Fishes can swim in water	0.0	No	RIGHT	470.9330999999111	RIGHT	288.1680000000415	RIGHT	1128.496499999983	RIGHT	703.7688000000344	14.5	0.7	Probable_Truth	LEFT	LEFT	1	662.757000000056	24	2020-12-22 14:43:14.388600
100	Computer	S201222	0.5	1	2	2	1	0.6	1350.0000027	1066.6666688	1933.3333372	1933.3333372	Minor	Good_deeds	12	You have intentionally let others cut in line	C1_60	0.05	Hard	I1_3	55	Pyramid of Giza is 468 feet tall	0.0	Yes	LEFT	605.0153999999566	LEFT	279.4228000000203	RIGHT	2717.672399999856	RIGHT	2104.504300000144	14.5	0.6	Probable_Lie	RIGHT	LEFT	4	874.5422917684577	25	2020-12-22 14:43:39.814814
46	Self	S201222	0.8333333333333334	2	1	2	1	0.5	1350.0000027	1150.0000023	1650.0000033	2500.000005	Minor	Wrong_doings	8	You have sheltered others from disasters	C2_59	0.0	Hard	I1_17	8	Beer is an alcoholic drink	0.764705882352941	No	RIGHT	287.245700000085	RIGHT	327.73919999999634	RIGHT	1885.666800000081	RIGHT	774.9068999999054	15.0	0.5	Probable_Truth	LEFT	LEFT	1	555.5629000000408	26	2020-12-22 14:44:02.868173
110	Computer	S201222	0.5	2	1	2	1	0.8	1500.000003	1433.3333362	2350.0000047	1933.3333372	Major	Good_deeds	49	You have taken responsibility for your actions	C2_13	0.25	Hard	I2_17	11	Most plants emit oxygen in the day	0.0555555555555556	No	LEFT	303.9667999998983	LEFT	923.6542999999529	RIGHT	3531.756800000039	RIGHT	1246.9378000000688	15.0	0.8	Probable_Lie	RIGHT	RIGHT	1	507.6000008553004	27	2020-12-22 14:44:29.164417
95	Self	S201222	0.8333333333333334	2	1	2	1	0.3	1500.000003	1283.3333359	2500.000005	2066.6666708	Minor	Wrong_doings	48	You have claimed doing things that you never did	C1_40	0.05	Hard	I1_5	9	Mozambique is the world's poorest country	0.833333333333333	No	LEFT	376.6427999998996	RIGHT	924.5917000000644	LEFT	2720.420299999887	LEFT	2454.745100000082	14.7	0.3	Probable_Lie	RIGHT	RIGHT	1	698.218499999939	28	2020-12-22 14:44:56.262039
24	Self	S201222	0.6666666666666666	2	1	1	2	0.6	1283.3333359	1500.000003	2500.000005	1783.3333369	Major	Wrong_doings	38	You have sign up to sponsor a needy child	C2_7	1.0	Hard	I1_46	26	The first Grammy awards was held in 1959	0.0	Yes	LEFT	551.7608000000109	RIGHT	1117.6545999999234	RIGHT	967.6277999999456	RIGHT	1211.5842999999131	14.1	0.6	Probable_Lie	LEFT	LEFT	5	1151.0531000001265	29	2020-12-22 14:45:20.901367
140	Computer	S201222	0.8333333333333334	2	1	2	1	0.6	1150.0000023	1350.0000027	1933.3333372	1933.3333372	Major	Wrong_doings	43	You have gossiped about your best friend	C2_43	0.55	Hard	I1_53	44	R. Amundsen discovered the South Pole	0.0555555555555556	Yes	RIGHT	296.29190000014205	LEFT	675.0746000000163	RIGHT	1710.6633999999303	LEFT	1374.6080000000802	14.1	0.6	Probable_Truth	LEFT	LEFT	1	993.557426535878	30	2020-12-22 14:45:44.892624
123	Computer	S201222	0.6666666666666666	2	1	1	2	0.2	1216.6666691	1066.6666688	1500.000003	1783.3333369	Major	Good_deeds	6	You have stolen something	C2_38	0.85	Hard	I1_40	8	Animals are living things	0.944444444444444	No	RIGHT	288.6776000000282	LEFT	472.8402000000642	RIGHT	631.5729000000374	LEFT	1339.941299999964	14.1	0.2	Probable_Truth	LEFT	LEFT	2	900.8799003770836	31	2020-12-22 14:46:06.661358
37	Self	S201222	0.8333333333333334	1	2	2	1	0.3	1150.0000023	1500.000003	2350.0000047	2500.000005	Major	Good_deeds	31	You have cursed at your loved ones	C2_25	0.7	Hard	I2_58	29	Christmas Day is in March	0.777777777777778	Yes	RIGHT	394.95080000006055	RIGHT	280.87860000005094	LEFT	911.2511000000724	LEFT	720.6757999999809	14.4	0.3	Probable_Truth	RIGHT	RIGHT	3	983.8291999999456	32	2020-12-22 14:46:30.020985
115	Computer	S201222	0.6666666666666666	1	2	1	2	0.7	1066.6666688	1066.6666688	1783.3333369	1500.000003	Minor	Good_deeds	30	You have shown your appreciation to your teachers	C2_20	0.05	Easy	I2_36	12	Dutch is the 6th Europe's most widely spoken language	0.0	Yes	LEFT	714.1684999999143	LEFT	272.9823999998189	RIGHT	1678.4574000000705	RIGHT	1287.0186000000103	14.4	0.7	Probable_Lie	RIGHT	RIGHT	2	630.9903126199172	33	2020-12-22 14:46:52.589999
